entityName,year,value
Volkskunst,1900,3.0
Meteorologie,1900,11.0
Lexikologie,1900,1.0
Katholizismus,1900,2.0
Wünschelrutengänger,1900,3.0
Wirtschaftsgeografie,1900,12.0
Tiefseetaucher,1900,1.0
Amtstierarzt,1900,4.0
Meeresbiologin,1900,6.0
Rinderzüchter,1900,4.0
Jugendpfleger,1900,12.0
Neuropsychiatrie,1900,1.0
Musikethnologie,1900,14.0
Bildnismalerei,1900,3.0
Jüdische Theologie,1900,1.0
Held der Sowjetunion,1900,1.0
Ballerina,1900,7.0
Mandolinenspielerin,1900,1.0
Torero,1900,11.0
Judaistin,1900,42.0
Politische Wissenschaft,1900,283.0
Arbeitsrecht,1900,11.0
Schamane,1900,12.0
Souffleuse,1900,1.0
Sonderschullehrerin,1900,34.0
Kameraassistent,1900,23.0
Wirtschaftsingenieur,1900,186.0
Rheologie,1900,1.0
Vegetarier,1900,2.0
Politische Ökonomie,1900,7.0
Serologie,1900,1.0
Entertainerin,1900,8.0
Fallschirmspringer,1900,4.0
PR-Berater,1900,19.0
Papierherstellung,1900,1.0
Italienischlehrer,1900,2.0
Viola,1900,9.0
Medizinisch-technische Assistentin,1900,21.0
Denkmalpflege,1900,4.0
Sachbearbeiterin,1900,4.0
Waffenkunde,1900,3.0
Meißener Porzellan,1900,1.0
Agrarklimatologie,1900,1.0
Skandinavistik,1900,16.0
Germanistikstudium,1900,5.0
Damenfriseur,1900,1.0
Indische Philosophie,1900,2.0
Pressezeichnung,1900,1.0
Sozialpädagogik,1900,15.0
Elektroniker,1900,25.0
Tanzwissenschaftler,1900,3.0
Literaturkritik,1900,2.0
Sparkassenkaufmann,1900,5.0
Harfe,1900,1.0
Oblate,1900,1.0
Gartengestaltung,1900,3.0
Regieassistentin,1900,61.0
Heimerzieher,1900,4.0
Radiologie,1900,8.0
Tierhalter,1900,1.0
Kompositionslehre,1900,1.0
Wirtschaftstreuhänder,1900,1.0
Streichinstrumentenbauer,1900,1.0
Strömungsmechanik,1900,5.0
Schulbuch,1900,1.0
Militärärztin,1900,1.0
Motorenbau,1900,2.0
Petrochemie,1900,2.0
Kieferchirurgie,1900,1.0
Geobotanik,1900,5.0
Internationale Politik,1900,20.0
Agrarsoziologie,1900,4.0
Germanisch,1900,1.0
Tierpflegerin,1900,1.0
Bilderbuchautor,1900,79.0
Fahrerin,1900,1.0
Tango,1900,1.0
Ghostwriter,1900,3.0
Rechtsradikaler,1900,13.0
Nationalsozialistischer Verbrecher,1900,1.0
Marinegeschichtsschreibung,1900,1.0
Hüttenwartin,1900,1.0
Kirchenmusikerin,1900,31.0
Pfarrhaushälterin,1900,4.0
Pflanzenphysiologin,1900,3.0
Vorgesetzter,1900,1.0
Militärpädagogik,1900,1.0
Meeresbiologie,1900,1.0
Oper,1900,3.0
Akademischer Rat,1900,12.0
Gendarmerie,1900,1.0
Gebirgsjäger,1900,3.0
Konservatorin,1900,93.0
Hörspiel,1900,11.0
Okzitanisch,1900,1.0
Hausinschrift,1900,2.0
Eishockeyspieler,1900,23.0
Landtagsabgeordneter,1900,2.0
Tiefenpsychologe,1900,5.0
Pferd,1900,1.0
Parlamentsstenograf,1900,1.0
Weibliche politische Gefangene,1900,19.0
Betriebsrätin,1900,1.0
Wahlbeamter,1900,2.0
Schnitzerei,1900,1.0
Motorsport,1900,7.0
Mundartliteratur,1900,1.0
Trommel,1900,5.0
Butler,1900,1.0
Verkehrsplanung,1900,4.0
Museumskunde,1900,5.0
Straflager,1900,1.0
Tenorsaxofon,1900,31.0
Hydrodynamik,1900,4.0
Ausbilderin,1900,8.0
Strahlenchemie,1900,1.0
Musicaldarsteller,1900,26.0
Organisationsleiter,1900,2.0
Historische Hilfswissenschaften,1900,7.0
Arbeiterpriester,1900,6.0
Molekularbiologe,1900,101.0
Objektkünstler,1900,348.0
Bürokauffrau,1900,16.0
Sportwissenschaftlerin,1900,27.0
Olympiasieger,1900,11.0
Vertragsrecht,1900,2.0
Öffentliches Gesundheitswesen,1900,3.0
Hochfrequenztechnik,1900,7.0
Olympiateilnehmerin,1900,2.0
Koreanistik,1900,5.0
Hellenismus,1900,1.0
Null,1900,2.0
Kugelstoßer,1900,4.0
Berufsfußballspieler,1900,3.0
Metallhüttenkunde,1900,5.0
Zahntechnikerin,1900,9.0
Schriftsetzerin,1900,10.0
Mongolische Sprachen,1900,1.0
Ausdruckstanz,1900,1.0
Apologetik,1900,1.0
Kinder- und Jugendpsychiaterin,1900,10.0
Kryptologin,1900,1.0
"Maler und Lackierer, Fachrichtung Maler",1900,4.0
Interlingua,1900,2.0
Exzentrikerin,1900,1.0
Jugendstil,1900,1.0
Tiefenpsychologie,1900,2.0
Sikhismus,1900,1.0
Geophysikerin,1900,10.0
Segelflug,1900,2.0
Balkanologe,1900,16.0
Werkstoffkunde,1900,15.0
Architekturhistorikerin,1900,48.0
Neuphilologie,1900,2.0
Luftwaffenoffizier,1900,9.0
Hausmeisterin,1900,2.0
Mathematiklehrerin,1900,17.0
Kassiererin,1900,2.0
Mechanikerin,1900,3.0
Fräser,1900,4.0
Pharmakologin,1900,32.0
Sonderpädagogik,1900,16.0
Hopi,1900,2.0
Rundfunkredakteurin,1900,29.0
Schulpsychologe,1900,34.0
Sgraffito,1900,1.0
Grafologie,1900,1.0
Kinderheilkunde,1900,8.0
Drama,1900,10.0
Falkner,1900,3.0
Lastkraftwagenfahrer,1900,8.0
Teppichweberin,1900,1.0
Wirtschaftslehrerin,1900,5.0
Strahlentherapie,1900,4.0
Liturgik,1900,15.0
Paläoethnologie,1900,1.0
Heimatmalerei,1900,1.0
Soldat auf Zeit,1900,2.0
Versicherungsfachangestellter,1900,1.0
Fachhochschullehrerin,1900,2.0
Teppichhandel,1900,3.0
Parapsychologie,1900,1.0
Kampfrichter,1900,2.0
Architekturkritik,1900,8.0
Unterhaltungsmusik,1900,1.0
Aufseherin,1900,13.0
Langstreckenläufer,1900,10.0
Orgelbau,1900,2.0
Musiktherapeut,1900,32.0
Gas- und Wasserinstallateur,1900,5.0
Thermodynamik,1900,9.0
Krebsforschung,1900,6.0
Schmuck,1900,13.0
Comicautorin,1900,14.0
Venerologie,1900,1.0
Interpretin,1900,4.0
Evangelikale Bewegung,1900,1.0
Sozialanthropologe,1900,49.0
Yoga,1900,6.0
Sozialwissenschaften,1900,98.0
Aktionär,1900,1.0
Metallkunde,1900,4.0
Humangenetik,1900,6.0
Aue,1900,1.0
Radiologin,1900,15.0
Transport,1900,1.0
Betriebswirtin,1900,48.0
Rennpferd,1900,2.0
Musikinstrument,1900,3.0
Samen,1900,1.0
Arbeitsmedizin,1900,1.0
Drogistin,1900,16.0
Steuerfachwirt,1900,1.0
Gesundheitswissenschaftler,1900,7.0
Filmtitel,1900,8.0
Orientteppich,1900,4.0
Tamil,1900,4.0
Islamwissenschaftlerin,1900,40.0
Nautik,1900,1.0
Pressesprecherin,1900,8.0
Lebensmittel,1900,1.0
Internationales Privatrecht,1900,1.0
Bauingenieurstudium,1900,3.0
Kunsttherapeut,1900,18.0
Erziehungsberater,1900,4.0
Kulturwissenschaftlerin,1900,130.0
Steuerbevollmächtigter,1900,3.0
Hämatologie,1900,11.0
Holzforscher,1900,2.0
Mikrofotografie,1900,1.0
Parasitologie,1900,5.0
Nō-Spiel,1900,3.0
Kindergarten,1900,1.0
Vitamin-D-Gruppe,1900,1.0
Arbeitspsychologie,1900,3.0
Thelemiten,1900,1.0
Informationswissenschaftler,1900,77.0
Berufsbildung,1900,1.0
Lehramtsstudium,1900,2.0
Reiseführer,1900,5.0
Sprecherzieher,1900,4.0
Krankengymnastin,1900,22.0
Russistik,1900,7.0
Turkologin,1900,18.0
Rechtsmedizin,1900,1.0
Sportpädagogin,1900,5.0
Differentialgeometrie,1900,4.0
Verdingkind,1900,1.0
Philokartist,1900,2.0
Tourismusforscher,1900,5.0
Phoniatrie,1900,1.0
Geodätin,1900,5.0
Familienrecht,1900,4.0
Denkmalschutz,1900,4.0
Japanisch,1900,7.0
Finnougristik,1900,3.0
Gespenstergeschichte,1900,1.0
Einbandkunde,1900,1.0
Jugendliteratur,1900,5.0
Steuerfachangestellter,1900,2.0
Bibliotheksassistent,1900,1.0
Rundfunkjournalistin,1900,1.0
Biene,1900,1.0
Haikai,1900,1.0
Bronzekunst,1900,1.0
Bretonisch,1900,2.0
Religionsunterricht,1900,1.0
Instrumentalmusikerin,1900,1.0
Phytopathologie,1900,6.0
Tierfotografie,1900,5.0
Theaterwissenschaft,1900,112.0
Rechnungsprüfer,1900,6.0
Glücksspieler,1900,1.0
Familiensoziologie,1900,1.0
Oberstufenlehrer,1900,7.0
Textileinzelhandel,1900,1.0
Wissenschaftshistorikerin,1900,23.0
Hafenkapitän,1900,1.0
Verwaltungsrichter,1900,8.0
Steuerrecht,1900,13.0
Animatorin,1900,14.0
Demographie,1900,3.0
Orthopädieschuhmacher,1900,2.0
Konzentrationslager,1900,5.0
Baul,1900,1.0
Schuh,1900,1.0
Abtprimas,1900,2.0
Überläufer,1900,1.0
Evangelischer Religionslehrer,1900,1.0
Werkstoffforschung,1900,3.0
Weltmeister,1900,9.0
Taxifahrer,1900,21.0
Liedermacherin,1900,19.0
Korpsstudent,1900,2.0
Kraftfahrzeugtechnik,1900,4.0
Kulturwissenschaften,1900,19.0
Straßenbahnfahrer,1900,7.0
Bühnenkünstlerin,1900,6.0
Modelleurin,1900,2.0
Tontechnikerin,1900,7.0
Straßenmusikant,1900,2.0
Hörfunk,1900,7.0
Gourmet,1900,3.0
Öffentliche Bibliothek,1900,1.0
Schmetterlinge,1900,2.0
Kunstförderung,1900,1.0
Segelflugsport,1900,1.0
Sumerologie,1900,1.0
Vogelbeobachtung,1900,3.0
Straßenmeister,1900,1.0
Computer,1900,1.0
Maskenbildnerin,1900,14.0
Herpetologie,1900,2.0
Geistig behinderte Frau,1900,1.0
Möbel,1900,3.0
Kältetechnik,1900,1.0
Rundfunkjournalist,1900,10.0
Fernsehschaffender,1900,102.0
Systematik,1900,1.0
Gemeindeverwaltung,1900,1.0
Palynologie,1900,2.0
Koreanist,1900,4.0
Regierungspräsidium,1900,1.0
Inkunabel,1900,1.0
Leitende Pflegekraft,1900,1.0
Popmusiker,1900,17.0
Musikinstrumentenbau,1900,1.0
Berufskraftfahrer,1900,6.0
Griechischunterricht,1900,3.0
Habilitierter,1900,4.0
Textilchemie,1900,5.0
Werbekaufmann,1900,15.0
Altsaxofon,1900,26.0
Hagiografie,1900,1.0
Praktische Theologie,1900,4.0
Schießsport,1900,2.0
Schachtheorie,1900,1.0
Umgangsformen,1900,48.0
Sackpfeifenspieler,1900,1.0
Gesundheitspolitik,1900,3.0
Polonistik,1900,14.0
Sprengmeister,1900,6.0
Schlagersängerin,1900,43.0
Reitlehrerin,1900,10.0
Bibliothek,1900,4.0
Kino,1900,2.0
Ernährungswissenschaft,1900,9.0
Fernsehredakteur,1900,138.0
Studiendirektorin,1900,6.0
Nationalspieler,1900,8.0
Tanztherapeut,1900,1.0
Niederlandistik,1900,15.0
Archiv,1900,2.0
Schwedisch,1900,3.0
Heimatpflegerin,1900,10.0
Angewandte Physik,1900,9.0
Musikpsychologie,1900,2.0
Geotechnik,1900,10.0
Yogini,1900,5.0
Phänomenologie,1900,1.0
Bibliotheksleiterin,1900,8.0
Schamanin,1900,1.0
Doppelagent,1900,6.0
Spezialeffekt,1900,8.0
Trilobiten,1900,1.0
Chemielaborant,1900,17.0
Polarforscher,1900,2.0
Trainerin,1900,18.0
Segelsportlerin,1900,2.0
Hauswirtschaftsunterricht,1900,3.0
Angeln,1900,1.0
Country-Musikerin,1900,18.0
Gestaltpsychologie,1900,1.0
Sozialversicherungsfachangestellter,1900,1.0
Naturheilverfahren,1900,3.0
Semitische Sprachen,1900,4.0
Won-Buddhismus,1900,2.0
Medien,1900,1.0
Ernährungsberaterin,1900,5.0
Amtsvormund,1900,1.0
Hotelkaufmann,1900,8.0
Indogermanistik,1900,5.0
Ägyptologie,1900,14.0
Cartoonistin,1900,14.0
Werbegrafik,1900,1.0
Deutsche Literatur,1900,1.0
Spanische Literatur,1900,1.0
Osteopathie,1900,1.0
Gusle,1900,1.0
Fischerin,1900,2.0
Rechtsanwaltsfachangestellter,1900,7.0
Versicherungswirtschaft,1900,4.0
Dichter,1900,5.0
Politische Philosophie,1900,5.0
Lokalredakteur,1900,5.0
Buchgestaltung,1900,12.0
Bischofsvikar,1900,5.0
Blockflötistin,1900,2.0
Akupunktur,1900,3.0
Eiskunstläuferin,1900,9.0
Mediävistik,1900,11.0
Verkaufsleiter,1900,28.0
Ingenieur Lebensmitteltechnologie,1900,14.0
Englischlehrerin,1900,43.0
Geometrie,1900,7.0
Landtagspräsident,1900,1.0
Informatiklehrer,1900,5.0
Gewerkschaftsführer,1900,4.0
Tiǧānīya,1900,2.0
Surrealismus,1900,9.0
Spielleiter,1900,1.0
Farbenlehre,1900,2.0
Symbolismus,1900,1.0
Eisschnellläufer,1900,4.0
Verfassungsrecht,1900,9.0
Psychopathologie,1900,2.0
Wushu,1900,2.0
Hausforschung,1900,1.0
Chemotechniker,1900,28.0
Kryptoanalyse,1900,1.0
Leistungssportler,1900,21.0
Masseurin,1900,9.0
Flechtenkunde,1900,1.0
Selbstständiger,1900,2.0
Forstwirtin,1900,3.0
Geopolitik,1900,1.0
Continuity,1900,22.0
Umweltwissenschaftler,1900,16.0
Sachbearbeiter,1900,17.0
Spektroskopie,1900,1.0
Nationalratsabgeordneter,1900,1.0
Collage,1900,4.0
Homosexualität,1900,5.0
Tiefbau,1900,3.0
Hungarologe,1900,12.0
Fotogrammetrie,1900,4.0
Deportierter,1900,12.0
Vinophiler,1900,1.0
Musikmanagerin,1900,4.0
Rabbinerin,1900,2.0
Dressur,1900,1.0
Geigenbauerin,1900,4.0
Physiologische Psychologie,1900,3.0
Stahl,1900,1.0
US-Soldat,1900,2.0
Energieversorgung,1900,3.0
Gesteinskunde,1900,2.0
Wörterbuch,1900,3.0
Psychiatrie,1900,9.0
Indonesische Sprachen,1900,1.0
Edelsteinschleifer,1900,5.0
Fernmeldeanlagenelektroniker,1900,1.0
Weibliche Vertriebene,1900,11.0
Mongolisch,1900,2.0
Film,1900,16.0
Facharbeiter,1900,15.0
Hinduismus,1900,2.0
Hadschi,1900,1.0
Baukonstruktion,1900,2.0
Waffe,1900,2.0
Luftschiffbau,1900,1.0
Jodler,1900,4.0
Präparatorin,1900,2.0
Einbrecher,1900,1.0
Lokaljournalist,1900,6.0
Wirtschaftsgeschichte,1900,21.0
Sozialpsychologie,1900,39.0
Leseforschung,1900,2.0
Promotion,1900,1.0
Biografie,1900,1.0
Botschafterin,1900,14.0
Rentnerin,1900,38.0
Zeitung,1900,1.0
Reiseveranstalter,1900,7.0
Lebensmittelchemikerin,1900,3.0
Röntgenstrahlung,1900,2.0
Anglikanische Kirche,1900,1.0
Koreanisch,1900,1.0
Filialleiter,1900,3.0
Omnibusunternehmer,1900,5.0
Zither,1900,2.0
Stahlbetonbau,1900,2.0
Briefmarke,1900,1.0
Mennonitin,1900,1.0
Farbenindustrie,1900,2.0
Balletttänzer,1900,24.0
Theateragentin,1900,1.0
Industriefotografie,1900,2.0
Molkerei,1900,1.0
Psychometrie,1900,3.0
Schwimmtrainer,1900,7.0
Wirtschaft,1900,37.0
Akrobatin,1900,3.0
Tierpathologie,1900,1.0
Dadaismus,1900,3.0
Orthopädiemechaniker,1900,4.0
Wandmalerei,1900,7.0
Moraltheologie,1900,4.0
Volkswirtschaftliches Studium,1900,2.0
Konstrukteurin,1900,1.0
Weibliche Bundestagsabgeordnete,1900,15.0
Freundin,1900,1.0
Historik,1900,3.0
Vergleichende Literaturwissenschaft,1900,21.0
Modellbauerin,1900,1.0
Eurythmie,1900,1.0
Seerecht,1900,3.0
Hausärztin,1900,2.0
Montessori-Pädagogik,1900,2.0
Metallbauer,1900,9.0
Plastische Chirurgin,1900,2.0
Presse,1900,1.0
Energietechnik,1900,4.0
Wissenschaftsgeschichte,1900,4.0
Ökotrophologin,1900,16.0
Mannequin,1900,27.0
Kunqu,1900,2.0
Ostasienwissenschaftler,1900,23.0
Historische Sprachwissenschaft,1900,1.0
Resistenza,1900,2.0
Scharfschütze,1900,2.0
Japanologin,1900,69.0
Nationalsozialismus,1900,2.0
Brauwissenschaft,1900,2.0
Karosserie- und Fahrzeugbauer,1900,1.0
Italianistin,1900,7.0
Hypnotiseur,1900,2.0
Rugbyspieler,1900,2.0
Kriminalpädagogik,1900,1.0
Physikalische Therapie,1900,2.0
Pantomimus,1900,2.0
Analysis,1900,4.0
Tierärztin,1900,119.0
Fahrzeugbau,1900,1.0
Verhaltensforscherin,1900,14.0
Schwimmerin,1900,9.0
Folk music,1900,2.0
Golf,1900,1.0
Ingenieurstudium,1900,5.0
Virologie,1900,8.0
Ehrenbürgerin,1900,2.0
Architekturfotografie,1900,6.0
Angewandte Mathematik,1900,9.0
Katechetin,1900,17.0
Patient,1900,2.0
Modezeichnung,1900,1.0
Filmverleih,1900,1.0
Luftfahrttechnik,1900,14.0
Glas- und Kerammalerin,1900,5.0
Chefsekretärin,1900,11.0
Werbetexter,1900,10.0
Kirchenoberhaupt,1900,1.0
Jugendhilfe,1900,1.0
Mythologie,1900,3.0
Geisteswissenschaftlerin,1900,29.0
Hauswirtschaftswissenschaft,1900,2.0
Gymnasiastin,1900,1.0
Sikh,1900,3.0
Kraftfahrzeugelektriker,1900,1.0
Oberbürgermeisterin,1900,16.0
Bankfachwirt,1900,3.0
Vikarin,1900,10.0
Radsport,1900,1.0
Vorsitzender Richter,1900,3.0
Modern Dance,1900,3.0
Kosmetikerin,1900,18.0
Militärgeschichte,1900,6.0
Montanwissenschaftliches Studium,1900,1.0
Dialogregisseurin,1900,1.0
Jugendgruppenleiterin,1900,3.0
Ballett,1900,18.0
Gospelsänger,1900,11.0
Cree,1900,3.0
Heraldik,1900,3.0
Christliche Kunst,1900,2.0
Millionärin,1900,1.0
Magnetismus,1900,1.0
Raumfahrt,1900,5.0
Marionettenspielerin,1900,2.0
Weiblicher Bankier,1900,1.0
Tanzerziehung,1900,2.0
Fallschirmspringerin,1900,1.0
Naive Kunst,1900,1.0
Landschaftsplaner,1900,20.0
Bezirksvorsteher,1900,5.0
Juwelierin,1900,2.0
Schifffahrtskaufmann,1900,3.0
Spieler,1900,2.0
PR-Beraterin,1900,4.0
Kinderschutz,1900,1.0
Neue Sachlichkeit,1900,1.0
Zuhälter,1900,3.0
Steuerberaterin,1900,10.0
Assistentin,1900,1.0
Kunststudium,1900,1.0
Krankenpflege,1900,3.0
Psychoanalyse,1900,7.0
Skandinavistin,1900,16.0
Wissenschaftsjournalistin,1900,8.0
Ethikerin,1900,3.0
Militärseelsorge,1900,1.0
Darstellender Künstler,1900,9.0
Vergleichende Sprachwissenschaft,1900,4.0
Ethnopsychologie,1900,2.0
Angler,1900,6.0
Judoka,1900,7.0
Gemeindehelfer,1900,2.0
Schlagzeugerin,1900,3.0
Baltistik,1900,1.0
Exilschriftsteller,1900,6.0
Chemikant,1900,9.0
Volksliteratur,1900,6.0
Russisch,1900,16.0
Installationskünstlerin,1900,210.0
Objektkünstlerin,1900,162.0
Moderatorin,1900,115.0
Rockmusiker,1900,98.0
Fernsehproduzent,1900,95.0
Videokünstler,1900,87.0
Performancekünstler,1900,83.0
Informatikerin,1900,72.0
Filmwissenschaftlerin,1900,70.0
Performancekünstlerin,1900,68.0
Programmierer,1900,65.0
Videokünstlerin,1900,63.0
Grafikdesignerin,1900,61.0
Beraterin,1900,58.0
Wirtschaftsinformatiker,1900,56.0
Publizistik,1900,55.0
Industriekauffrau,1900,48.0
Aktionskünstler,1900,47.0
Kunsttherapeutin,1900,47.0
Kommunikationswissenschaftlerin,1900,43.0
Diplompädagoge,1900,43.0
Unternehmensberaterin,1900,39.0
Leichtathletin,1900,36.0
Familientherapeut,1900,34.0
Stadtplanerin,1900,33.0
Arzthelferin,1900,32.0
Gebrauchsgrafik,1900,32.0
Nephrologe,1900,31.0
Mixed-Media-Künstler,1900,31.0
Softwareentwickler,1900,31.0
Kunsterziehung,1900,31.0
Internistin,1900,30.0
Journalismus,1900,30.0
Popsänger,1900,30.0
Projektmanager,1900,30.0
Herzchirurg,1900,29.0
Staatssekretärin,1900,28.0
Medienpädagoge,1900,27.0
Informatik,1900,27.0
Kulturanthropologin,1900,26.0
Biochemie,1900,26.0
Kriminologin,1900,26.0
Partisanin,1900,26.0
Museumspädagoge,1900,25.0
Comiczeichnerin,1900,25.0
Nachrichtensprecher,1900,25.0
Zeitungswissenschaft,1900,25.0
Supervisorin,1900,24.0
Klinischer Psychologe,1900,24.0
Systemanalytiker,1900,24.0
Denkmalpflegerin,1900,24.0
Amerikanistin,1900,24.0
Museumspädagogin,1900,24.0
Anlageberater,1900,23.0
Schulmusik,1900,23.0
Hauptschullehrerin,1900,23.0
Medienwissenschaftlerin,1900,23.0
Discjockey,1900,23.0
Allgemeinärztin,1900,22.0
Schallplattenproduzent,1900,22.0
Vibrafonist,1900,22.0
Experimentalphysik,1900,22.0
Amerikanistik,1900,22.0
Familientherapeutin,1900,21.0
Dokumentarfilmer,1900,21.0
Fernsehredakteurin,1900,21.0
Yogalehrerin,1900,20.0
Mixed-Media-Künstlerin,1900,20.0
Gestalttherapeut,1900,19.0
Soulmusiker,1900,19.0
Humangenetiker,1900,19.0
Fallschirmjäger,1900,19.0
Sozialarbeit,1900,19.0
Journalistik,1900,19.0
Personalberater,1900,19.0
Marketing,1900,19.0
Parlamentarischer Staatssekretär,1900,18.0
Kommunikationswissenschaft,1900,18.0
Ergotherapeutin,1900,17.0
Ruhestandsbeamter,1900,17.0
Sportwissenschaft,1900,17.0
Basketballspieler,1900,17.0
Golfspieler,1900,17.0
Erwachsenenbildung,1900,17.0
Popsängerin,1900,17.0
Tischtennisspieler,1900,17.0
Naturschützerin,1900,17.0
Verfahrenstechnik,1900,16.0
Dokumentarfilm,1900,16.0
Hotelfachfrau,1900,16.0
Informationswissenschaftlerin,1900,16.0
Südostasienwissenschaftler,1900,16.0
Kognitionswissenschaftler,1900,16.0
Concept-art,1900,16.0
Bauschlosser,1900,16.0
Pflegewissenschaftlerin,1900,16.0
Fachanwalt,1900,16.0
Handballspieler,1900,16.0
Bibliothekswissenschaft,1900,16.0
Marathonläufer,1900,15.0
Islamwissenschaft,1900,15.0
Diplombetriebswirt,1900,15.0
Omnibusfahrer,1900,15.0
Schallplatte,1900,15.0
Neogräzistik,1900,15.0
Nuklearmediziner,1900,15.0
Semitistik,1900,15.0
Bildjournalistin,1900,15.0
Kulturanthropologie,1900,15.0
Mundart,1900,14.0
Geistesgeschichte,1900,14.0
Management,1900,14.0
Design,1900,14.0
Bauingenieurin,1900,14.0
Japanologie,1900,14.0
Musikproduzentin,1900,14.0
Medizinhistorikerin,1900,14.0
Anästhesistin,1900,14.0
Datenschutzbeauftragter,1900,13.0
Fachärztin,1900,13.0
Regelungstechnik,1900,13.0
Laienschauspielerin,1900,13.0
Fremdenführerin,1900,13.0
Weibliche Fernsehschaffende,1900,13.0
Ökologie,1900,13.0
Immobilienkaufmann,1900,13.0
Ingenieur Biotechnologie,1900,13.0
Komposition,1900,13.0
Sicherheitsberater,1900,13.0
Pädagogische Psychologie,1900,12.0
Dialogregisseur,1900,12.0
Wirtschaftspädagogik,1900,12.0
Blockflötist,1900,12.0
Katholischer Religionspädagoge,1900,12.0
Astrophysikerin,1900,12.0
Verhaltenstherapeut,1900,12.0
Demographin,1900,12.0
Wirtschaftsmathematiker,1900,12.0
Regionalplaner,1900,12.0
Organische Chemie,1900,12.0
Paarberater,1900,12.0
Diakonin,1900,12.0
Genetik,1900,12.0
Illustration,1900,12.0
Geschlechterforschung,1900,12.0
Keyboard,1900,12.0
Rocksänger,1900,12.0
Neuere Geschichte,1900,12.0
Fernsehjournalist,1900,12.0
Meteorologin,1900,11.0
Geophysik,1900,11.0
Dokumentarin,1900,11.0
Diplomsportlehrer,1900,11.0
Elektromaschinenbauer,1900,11.0
Sicherheitsingenieur,1900,11.0
Ideengeschichte,1900,11.0
Gartenbauwissenschaft,1900,11.0
Filmmusik,1900,11.0
Übersetzungswissenschaftlerin,1900,11.0
Wirtschaftspolitik,1900,11.0
Semiotik,1900,11.0
Analytische Chemie,1900,11.0
Restaurantkritiker,1900,11.0
Musikbibliothekarin,1900,11.0
Mediatorin,1900,11.0
Chemielaborantin,1900,11.0
Manga,1900,11.0
Neurobiologie,1900,11.0
Nachhaltigkeit,1900,11.0
Technikerin,1900,11.0
Plasmaphysik,1900,10.0
Organisationspsychologie,1900,10.0
Dissidentin,1900,10.0
Werbefotograf,1900,10.0
Schauwerbegestalter,1900,10.0
Ökologin,1900,10.0
Diplomlehrer,1900,10.0
Gastdozent,1900,10.0
Skirennläufer,1900,10.0
Referentin,1900,10.0
Hebraistin,1900,10.0
Bodybuilder,1900,10.0
Bausachverständiger,1900,10.0
Fantastische Literatur,1900,10.0
Musikerziehung,1900,10.0
Tourismus,1900,10.0
Lebensmittelwissenschaft,1900,10.0
Didaktik,1900,10.0
Fertigungstechnik,1900,10.0
Übersetzungswissenschaftler,1900,10.0
Judaistik,1900,10.0
Diplompädagogin,1900,10.0
Phlebologe,1900,10.0
Altorientalistin,1900,10.0
Synthesizer,1900,10.0
Pharmareferent,1900,10.0
Soziolinguistik,1900,10.0
Iranistin,1900,10.0
Mikrobiologie,1900,9.0
Leichtathletiktrainer,1900,9.0
Naturschutz,1900,9.0
Missionswissenschaft,1900,9.0
Wissenschaftstheorie,1900,9.0
Indologie,1900,9.0
Alttestamentlerin,1900,9.0
Sozialkunde,1900,9.0
Rundfunk,1900,9.0
Diplomtheologe,1900,9.0
Altamerikanist,1900,9.0
Staatsanwältin,1900,9.0
Immunologie,1900,9.0
Russischlehrerin,1900,9.0
Russistin,1900,9.0
Showmaster,1900,9.0
Verwaltungsrecht,1900,9.0
Handballtrainer,1900,9.0
Chemieingenieurin,1900,9.0
Operations Research,1900,9.0
Wassersportler,1900,9.0
Evolutionsbiologie,1900,9.0
Religionspädagogik,1900,9.0
Soulmusikerin,1900,9.0
Fernmeldetechnik,1900,9.0
Weibliche politisch Verfolgte,1900,9.0
Pastoraltheologie,1900,9.0
Wirtschaftsjournalistin,1900,9.0
Notarzt,1900,9.0
Patristikerin,1900,9.0
Holzbildhauerin,1900,9.0
Reggaemusiker,1900,9.0
Italienisch,1900,9.0
Lehrerbildung,1900,9.0
Motorradfahrer,1900,9.0
Kulturmanagerin,1900,9.0
Gemeindereferentin,1900,9.0
Animationsfilm,1900,9.0
Zwangsarbeiterin,1900,9.0
Fachreferent,1900,9.0
Arabistik,1900,9.0
Flugbegleiterin,1900,9.0
Typografie,1900,8.0
Mathematische Physik,1900,8.0
Stadtplanung,1900,8.0
Siebdrucker,1900,8.0
Elektronik,1900,8.0
Frauenforschung,1900,8.0
Fondsmanager,1900,8.0
Agrarpolitik,1900,8.0
Berufssportler,1900,8.0
Geowissenschaftlerin,1900,8.0
Hispanistik,1900,8.0
Medienhistoriker,1900,8.0
Assistenzprofessor,1900,8.0
Akustik,1900,8.0
Toningenieurin,1900,8.0
Verkaufstrainer,1900,8.0
Fertigungsingenieur,1900,8.0
Flamenco,1900,8.0
Umweltschutz,1900,8.0
Gesundheitsökonom,1900,8.0
Solicitor,1900,8.0
Wirtschaftsrecht,1900,8.0
Hubschrauberpilot,1900,8.0
Stahlbauschlosser,1900,8.0
Kristallographie,1900,8.0
Marketingberater,1900,8.0
Kläger,1900,8.0
Chief Executive Officer,1900,8.0
Kernphysik,1900,8.0
Gesundheitswesen,1900,8.0
Biotechnologie,1900,8.0
Onkologin,1900,8.0
Industriedesign,1900,8.0
Diätassistentin,1900,7.0
